Date,Longitude,Latitude,Elevation,Max_Temperature,Min_Temperature,Precipitation,Wind,Relative_Humidity
2/16/2004,-75.625,5.77622985839844,659,26.883,12.253,1.687428972,1.19039853646425,0.765999148513553,
2/17/2004,-75.625,5.77622985839844,659,28.162,12.22,3.56712408,1.34664588851996,0.744123858444066,
2/18/2004,-75.625,5.77622985839844,659,28.042,11.456,4.56619032,1.37593565046166,0.773618202459952,
2/19/2004,-75.625,5.77622985839844,659,26.365,14.777,10.299683448,1.06297478262198,0.810147684099435,
2/20/2004,-75.625,5.77622985839844,659,18.077,15.279,12.45575484,0.994438912783967,0.963468858043892,
2/21/2004,-75.625,5.77622985839844,659,18.522,15.052,8.17451568,0.798695498633259,0.95351983825743,
2/22/2004,-75.625,5.77622985839844,659,17.432,15.169,11.29875264,0.644491600587629,0.964653579733157,
2/23/2004,-75.625,5.77622985839844,659,23.217,14.827,10.2619190592,0.828061741476205,0.877129440068845,
2/24/2004,-75.625,5.77622985839844,659,21.213,14.823,6.578070768,1.04585483386449,0.897513193198428,
2/25/2004,-75.625,5.77622985839844,659,21.025,14.609,14.88990564,1.0041360076016,0.917130748476193,
2/26/2004,-75.625,5.77622985839844,659,22.406,12.567,8.5281362784,1.21856157776873,0.876957503245863,
2/27/2004,-75.625,5.77622985839844,659,26.552,14.897,1.8058773528,1.19639928575495,0.77784259722177,
2/28/2004,-75.625,5.77622985839844,659,26.686,14.128,3.7628164368,1.37537193807197,0.797906637356578,
2/29/2004,-75.625,5.77622985839844,659,24.525,14.286,8.3513244744,1.51300382387947,0.840684181031769,
3/1/2004,-75.625,5.77622985839844,659,27.677,14.512,3.3645638448,1.1790142665424,0.775191041274737,
3/2/2004,-75.625,5.77622985839844,659,27.067,14.05,2.0616529824,1.19749315701022,0.785461720070186,
3/3/2004,-75.625,5.77622985839844,659,27.546,13.732,1.364707656,1.33266097152393,0.745239762419514,
3/4/2004,-75.625,5.77622985839844,659,28.539,12.738,3.10020408,1.26619927846208,0.748368852543058,
3/5/2004,-75.625,5.77622985839844,659,27.147,13.346,11.8291841856,1.21204799231276,0.790124376255406,
3/6/2004,-75.625,5.77622985839844,659,27.538,13.224,10.6927896384,1.11014246305976,0.803929765374209,
3/7/2004,-75.625,5.77622985839844,659,28.855,12.905,9.065441196,1.07420427075341,0.818910932968658,
3/8/2004,-75.625,5.77622985839844,659,29.716,14.479,2.4856579584,1.09925921559622,0.746861414373682,
3/9/2004,-75.625,5.77622985839844,659,29.584,12.058,0.25234236,1.16268144820781,0.694481994336305,
3/10/2004,-75.625,5.77622985839844,659,27.004,12.332,1.692579564,1.24581497355009,0.735375208752905,
3/11/2004,-75.625,5.77622985839844,659,25.141,13.332,0.0343322712,1.46337493317019,0.741559852252743,
3/12/2004,-75.625,5.77622985839844,659,28.219,13.085,0,1.26943845336513,0.652183725975589,
3/13/2004,-75.625,5.77622985839844,659,28.902,13.147,0,1.41991149180717,0.654626631029002,
3/14/2004,-75.625,5.77622985839844,659,31.813,12.917,0,1.06689242082768,0.600565144725613,
3/15/2004,-75.625,5.77622985839844,659,25.442,13.23,5.474286,0.95970108489309,0.746582690064048,
3/16/2004,-75.625,5.77622985839844,659,29.054,13.958,0.985337064,0.810438719868772,0.757958374655387,
3/17/2004,-75.625,5.77622985839844,659,28.49,12.894,0,1.31122772841935,0.659631011917311,
3/18/2004,-75.625,5.77622985839844,659,28.425,12.531,2.913095052,1.19971940765069,0.74077556655549,
3/19/2004,-75.625,5.77622985839844,659,26.734,12.941,2.8032282,1.06592707006037,0.86570118677476,
3/20/2004,-75.625,5.77622985839844,659,28.192,14.007,0.166511592,1.08629432512646,0.749561599161568,
3/21/2004,-75.625,5.77622985839844,659,29.675,13.502,4.90264488,1.29828487133846,0.71001260708968,
3/22/2004,-75.625,5.77622985839844,659,26.039,14.144,8.18138988,1.37374095445077,0.816994694411229,
3/23/2004,-75.625,5.77622985839844,659,28.009,15.123,3.7645335936,1.4284709838983,0.801258775863206,
3/24/2004,-75.625,5.77622985839844,659,29.481,14.962,9.748649448,1.32726156178804,0.785305476173462,
3/25/2004,-75.625,5.77622985839844,659,26.281,14.518,6.3343043064,0.872927937025034,0.840090110196186,
3/26/2004,-75.625,5.77622985839844,659,19.927,15.642,6.0647985,0.790915969234107,0.941496469438211,
3/27/2004,-75.625,5.77622985839844,659,18.336,15.024,4.7138206824,0.948762297921602,0.954765609888703,
3/28/2004,-75.625,5.77622985839844,659,24.58,14.221,6.8012261064,1.0349790910385,0.906423004034814,
3/29/2004,-75.625,5.77622985839844,659,26.347,13.882,6.5197007064,1.08003525727566,0.887471974363253,
3/30/2004,-75.625,5.77622985839844,659,26.003,9.94600000000003,1.60503462,1.13354312442629,0.835876709621505,
3/31/2004,-75.625,5.77622985839844,659,28.954,14.702,9.516908304,0.975818702140604,0.828378000503734,
4/1/2004,-75.625,5.77622985839844,659,20.673,14.023,8.91781074,0.853744975139081,0.932091628416721,
4/2/2004,-75.625,5.77622985839844,659,21.001,14.197,14.619539196,0.647440163334821,0.930340682913644,
4/3/2004,-75.625,5.77622985839844,659,21.146,15.748,31.71272112,1.04716007431576,0.921398543882352,
4/4/2004,-75.625,5.77622985839844,659,27.884,13.152,12.874603248,0.744097817009184,0.84241491443379,
4/5/2004,-75.625,5.77622985839844,659,29.1,15.137,5.5103307552,1.20904008589104,0.786395316880476,
4/6/2004,-75.625,5.77622985839844,659,30.261,14.199,9.0225182664,0.921366428172788,0.765747349258205,
4/7/2004,-75.625,5.77622985839844,659,30.711,13.38,0.8308404,1.00288835512704,0.725212400981687,
4/8/2004,-75.625,5.77622985839844,659,30.254,13.403,4.74729138,1.12891100091845,0.714056360259755,
4/9/2004,-75.625,5.77622985839844,659,25.258,14.17,14.22128268,1.12696007079228,0.84691820259171,
4/10/2004,-75.625,5.77622985839844,659,26.091,14.251,5.3009035848,0.912041596497051,0.841519118319788,
4/11/2004,-75.625,5.77622985839844,659,18.102,16.157,9.83619936,0.571643901401668,0.960086786144029,
4/12/2004,-75.625,5.77622985839844,659,25.847,16.088,15.5902833,0.777408228572703,0.881911856275077,
4/13/2004,-75.625,5.77622985839844,659,18.528,16.679,21.8267442,0.635659117971505,0.959797389138069,
4/14/2004,-75.625,5.77622985839844,659,20.38,15.853,9.63192276,1.02682777069507,0.948006440024926,
4/15/2004,-75.625,5.77622985839844,659,16.979,15.142,44.2920024,1.15947556787771,0.97072225535776,
4/16/2004,-75.625,5.77622985839844,659,17.861,14.497,10.41125868,0.736216486906179,0.96607323812835,
4/17/2004,-75.625,5.77622985839844,659,20.638,15.38,12.428286084,1.01717126552021,0.921211056794763,
4/18/2004,-75.625,5.77622985839844,659,25.519,15.633,25.2719862192,1.23646510048355,0.886125212158922,
4/19/2004,-75.625,5.77622985839844,659,28.451,14.938,10.637856612,0.936095871666322,0.840210847531931,
4/20/2004,-75.625,5.77622985839844,659,22.086,14.974,78.123079944,0.85499823482738,0.93968212063027,
4/21/2004,-75.625,5.77622985839844,659,21.976,14.702,46.8687294,0.883529920425637,0.92013720746952,
4/22/2004,-75.625,5.77622985839844,659,17.077,15.201,53.72487792,0.974049661440791,0.971106636433459,
4/23/2004,-75.625,5.77622985839844,659,18.761,14.022,19.51360452,0.834829454678252,0.960844734493492,
4/24/2004,-75.625,5.77622985839844,659,22.156,13.595,16.44858684,0.759049359812939,0.931745015666775,
4/25/2004,-75.625,5.77622985839844,659,22.573,12.807,25.6393404,0.918192938135514,0.89872544798108,
4/26/2004,-75.625,5.77622985839844,659,26.782,11.364,9.8413524,0.52219169867743,0.831115153479199,
4/27/2004,-75.625,5.77622985839844,659,28.033,15.103,8.249189616,0.68458983329367,0.822333686841991,
4/28/2004,-75.625,5.77622985839844,659,27.648,14.417,4.693222116,1.20742203013414,0.801542876408995,
4/29/2004,-75.625,5.77622985839844,659,28.011,14.151,9.1049209056,0.738666785768921,0.802137829647121,
4/30/2004,-75.625,5.77622985839844,659,24.229,12.453,11.7828396,0.933073850214609,0.845656015950774,
5/1/2004,-75.625,5.77622985839844,659,26.566,12.803,7.77625992,0.659605488075673,0.834510994935628,
5/2/2004,-75.625,5.77622985839844,659,22.565,13.754,28.61938368,0.542841832394415,0.921766630969897,
5/3/2004,-75.625,5.77622985839844,659,25.258,13.631,17.780687748,0.823345581547113,0.871885208690499,
5/4/2004,-75.625,5.77622985839844,659,25.992,12.264,17.679406716,0.818191707954982,0.866057533196208,
5/5/2004,-75.625,5.77622985839844,659,26.991,13.719,7.1857451952,0.769370749070987,0.820350267203239,
5/6/2004,-75.625,5.77622985839844,659,25.593,12.392,0.19226052,1.07986912731308,0.800534113721682,
5/7/2004,-75.625,5.77622985839844,659,28.31,12.647,10.47134448,1.06818791466044,0.805635610143902,
5/8/2004,-75.625,5.77622985839844,659,27.898,13.938,7.4913031728,0.972315824551316,0.828056696119399,
5/9/2004,-75.625,5.77622985839844,659,26.573,13.198,3.512191464,1.28029858081922,0.82363807957987,
5/10/2004,-75.625,5.77622985839844,659,27.944,12.705,12.1639239648,0.866927410416959,0.838648131106064,
5/11/2004,-75.625,5.77622985839844,659,28.672,14.251,7.6835645064,1.02269202056275,0.80379490101248,
5/12/2004,-75.625,5.77622985839844,659,27.411,12.979,11.28845268,1.05622848663634,0.82018429205763,
5/13/2004,-75.625,5.77622985839844,659,25.266,13.819,15.250390812,0.726317965521688,0.8713669407236,
5/14/2004,-75.625,5.77622985839844,659,27.403,13.093,14.141466,1.0530350699453,0.851469947177106,
5/15/2004,-75.625,5.77622985839844,659,21.818,13.196,4.864882932,0.946658159998436,0.910211976957614,
5/16/2004,-75.625,5.77622985839844,659,28.134,13.108,12.7990707192,0.715428860128495,0.845945658417926,
5/17/2004,-75.625,5.77622985839844,659,26.079,14.596,14.9791737168,0.880977571443186,0.86249593403885,
5/18/2004,-75.625,5.77622985839844,659,18.286,13.327,14.017869216,1.10206893657917,0.948870663547672,
5/19/2004,-75.625,5.77622985839844,659,19.03,13.275,7.783135596,1.20349437226691,0.949365376477092,
5/20/2004,-75.625,5.77622985839844,659,22.365,14.229,20.56502988,0.763422962727004,0.921148911517453,
5/21/2004,-75.625,5.77622985839844,659,20.676,14.144,14.962001796,0.689765911919189,0.913023113198259,
5/22/2004,-75.625,5.77622985839844,659,19.178,13.243,32.88345444,1.01054254609754,0.939003135753602,
5/23/2004,-75.625,5.77622985839844,659,23.227,11.276,0.353622204,1.07526162888961,0.799872676371462,
5/24/2004,-75.625,5.77622985839844,659,26.927,10.246,6.766892784,1.0532972687351,0.800113654572264,
5/25/2004,-75.625,5.77622985839844,659,25.72,12.797,10.1039952528,1.14492410573694,0.804500945001076,
5/26/2004,-75.625,5.77622985839844,659,26.79,11.199,5.2494057864,0.836707986922863,0.830854062959299,
5/27/2004,-75.625,5.77622985839844,659,27.975,10.424,8.44574256,0.79292929573158,0.819348620778679,
5/28/2004,-75.625,5.77622985839844,659,26.71,12.152,19.291302,0.891550873379743,0.880414124717517,
5/29/2004,-75.625,5.77622985839844,659,17.043,14.481,10.63957248,1.18347534519445,0.968507167457213,
5/30/2004,-75.625,5.77622985839844,659,25.604,9.834,7.00721532,1.1393136462245,0.839139930326935,
5/31/2004,-75.625,5.77622985839844,659,25.757,11.164,8.3358706248,1.16418270426569,0.838961095644015,
6/1/2004,-75.625,5.77622985839844,659,25.944,12.834,9.0877490496,1.20574580784124,0.820129862510921,
6/2/2004,-75.625,5.77622985839844,659,24.912,11.342,9.0980568,1.11988976697747,0.845175702431469,
6/3/2004,-75.625,5.77622985839844,659,25.381,11.326,4.91638068,1.48562993612818,0.79705532311611,
6/4/2004,-75.625,5.77622985839844,659,25.341,11.268,12.60680904,1.18467033982473,0.857926482185158,
6/5/2004,-75.625,5.77622985839844,659,22.102,12.04,2.9079436248,1.18497884439339,0.871882332495344,
6/6/2004,-75.625,5.77622985839844,659,24.275,9.88600000000002,1.88827848,1.06897187159018,0.824388014282569,
6/7/2004,-75.625,5.77622985839844,659,25.994,10.325,5.56354404,1.29875876224566,0.803719761761123,
6/8/2004,-75.625,5.77622985839844,659,26.856,11.678,9.5031738,1.10211214115177,0.803214652034198,
6/9/2004,-75.625,5.77622985839844,659,25.078,11.753,11.260984968,0.878059719365189,0.852806169880814,
6/10/2004,-75.625,5.77622985839844,659,27.797,10.652,3.8143179,1.17870626347192,0.784714646386005,
6/11/2004,-75.625,5.77622985839844,659,26.692,10.865,0.30212424,1.60413142885892,0.706780006992513,
6/12/2004,-75.625,5.77622985839844,659,26.299,12.324,0,1.87534815189608,0.669473815898139,
6/13/2004,-75.625,5.77622985839844,659,25.567,12.086,0,1.98546579569515,0.682226956407778,
6/14/2004,-75.625,5.77622985839844,659,26.403,10.046,2.9491434,1.42124604534224,0.790592660642936,
6/15/2004,-75.625,5.77622985839844,659,26.121,12.213,2.0393342424,1.38792251059423,0.780207440594431,
6/16/2004,-75.625,5.77622985839844,659,25.277,11.026,0.0892638,1.66857831503956,0.71763449175175,
6/17/2004,-75.625,5.77622985839844,659,26.733,9.02600000000001,2.5646226984,1.50809637196422,0.765942561079034,
6/18/2004,-75.625,5.77622985839844,659,25.749,11.547,2.0496342528,1.36536572208,0.794148513220916,
6/19/2004,-75.625,5.77622985839844,659,25.001,11.278,0.6935120784,1.49920148793468,0.78180331861159,
6/20/2004,-75.625,5.77622985839844,659,25.681,11.649,5.367849912,1.12887345137144,0.811287679980626,
6/21/2004,-75.625,5.77622985839844,659,25.831,10.971,0,1.79282798392902,0.720646914059921,
6/22/2004,-75.625,5.77622985839844,659,26.81,11.374,0,1.85032859600147,0.663852063602122,
6/23/2004,-75.625,5.77622985839844,659,26.958,11.311,0,1.82209955973147,0.646916817409318,
6/24/2004,-75.625,5.77622985839844,659,25.767,12.15,0.24032592,1.43867102154589,0.709852295507868,
6/25/2004,-75.625,5.77622985839844,659,26.497,10.875,6.18324156,1.24001509471623,0.790182882200898,
6/26/2004,-75.625,5.77622985839844,659,27.302,11.841,3.790284984,1.63486816427579,0.747097432119741,
6/27/2004,-75.625,5.77622985839844,659,27.573,11.466,3.697585092,1.31129045343893,0.766536799640015,
6/28/2004,-75.625,5.77622985839844,659,24.958,11.126,0.889206084,1.97718114450927,0.704339639950878,
6/29/2004,-75.625,5.77622985839844,659,26.831,9.63299999999998,5.73005376,1.34834695015081,0.748687794026212,
6/30/2004,-75.625,5.77622985839844,659,25.343,11.933,6.2819498088,0.875585716145802,0.831149920583305,
7/1/2004,-75.625,5.77622985839844,659,26.845,10.877,0.5373001584,0.923301191357686,0.760896395366091,
7/2/2004,-75.625,5.77622985839844,659,28.977,11.667,2.530288656,1.17911538812295,0.759234149298955,
7/3/2004,-75.625,5.77622985839844,659,27.456,11.878,2.966310864,1.05857621431677,0.776451375776327,
7/4/2004,-75.625,5.77622985839844,659,25.314,11.994,6.317138772,0.800510284687436,0.813525353434122,
7/5/2004,-75.625,5.77622985839844,659,25.36,10.377,2.99377944,1.01331840497116,0.811785807519174,
7/6/2004,-75.625,5.77622985839844,659,24.506,10.861,7.635499092,1.11225346135474,0.80878420940925,
7/7/2004,-75.625,5.77622985839844,659,25.558,12.127,22.120286976,0.97164356415308,0.845944332954597,
7/8/2004,-75.625,5.77622985839844,659,22.927,14.234,27.9636414264,0.628799801829452,0.897164608075922,
7/9/2004,-75.625,5.77622985839844,659,24.307,13.049,34.12285236,0.847381213329746,0.843085839182674,
7/10/2004,-75.625,5.77622985839844,659,26.546,10.354,8.83712736,1.06554944522404,0.786709005447571,
7/11/2004,-75.625,5.77622985839844,659,24.919,12.879,9.2851635384,1.20888526240018,0.827017302108849,
7/12/2004,-75.625,5.77622985839844,659,26.313,11.056,2.9130948,1.01343925663447,0.790448040921385,
7/13/2004,-75.625,5.77622985839844,659,27.996,10.504,7.45525368,0.975516281833827,0.798091030707303,
7/14/2004,-75.625,5.77622985839844,659,26.722,12.026,7.70072904,1.33322150992533,0.797292909487105,
7/15/2004,-75.625,5.77622985839844,659,26.109,11.732,9.26112888,0.989912025051734,0.800823365016278,
7/16/2004,-75.625,5.77622985839844,659,24.798,10.945,7.8895564704,1.14733672030315,0.818227451430674,
7/17/2004,-75.625,5.77622985839844,659,27.01,9.64600000000002,5.453679024,1.07033238226084,0.787278503857173,
7/18/2004,-75.625,5.77622985839844,659,25.191,10.17,12.7183913784,1.00674527810635,0.847261942421223,
7/19/2004,-75.625,5.77622985839844,659,26.704,9.99700000000001,3.17401956,1.0322987411871,0.804713455102605,
7/20/2004,-75.625,5.77622985839844,659,26.943,12.008,6.3652032,0.921160735465504,0.793342950871411,
7/21/2004,-75.625,5.77622985839844,659,24.851,10.642,6.1832379888,1.1924980746883,0.810942832944053,
7/22/2004,-75.625,5.77622985839844,659,25.066,9.37299999999999,12.220572312,1.048163110799,0.817952856171041,
7/23/2004,-75.625,5.77622985839844,659,25.94,10.668,1.023102,1.09446647655185,0.778510374389909,
7/24/2004,-75.625,5.77622985839844,659,27.912,10.952,4.93011216,1.2900583917671,0.743696832070554,
7/25/2004,-75.625,5.77622985839844,659,26.706,11.237,1.7749772064,1.11671543914477,0.759765808895512,
7/26/2004,-75.625,5.77622985839844,659,25.603,11.189,7.745361192,1.29864027802404,0.78605980144953,
7/27/2004,-75.625,5.77622985839844,659,24.452,11.008,9.249979356,1.10489103433585,0.861989581990626,
7/28/2004,-75.625,5.77622985839844,659,24.731,10.556,11.93561712,1.00195573467363,0.843154975688947,
7/29/2004,-75.625,5.77622985839844,659,24.553,11.399,5.22365364,1.32626548730631,0.804104503106026,
7/30/2004,-75.625,5.77622985839844,659,25.827,12.055,6.01845084,1.70506313435149,0.80878537069794,
7/31/2004,-75.625,5.77622985839844,659,25.615,10.733,0.32443992,2.07032514747645,0.701773448723962,
8/1/2004,-75.625,5.77622985839844,659,26.677,11.237,0.40340448,1.66628808137388,0.70022921294762,
8/2/2004,-75.625,5.77622985839844,659,27.189,10.309,5.055426,1.52781831411089,0.763600292655985,
8/3/2004,-75.625,5.77622985839844,659,26.383,11.55,5.1361093512,0.993534055521697,0.801894094442131,
8/4/2004,-75.625,5.77622985839844,659,27.075,10.735,0.696945132,1.18984304875601,0.764700853987136,
8/5/2004,-75.625,5.77622985839844,659,26.159,11.488,3.9997062,1.48919976535117,0.801588122133791,
8/6/2004,-75.625,5.77622985839844,659,25.579,9.64400000000001,0.19397736,1.33794527964677,0.717428582299915,
8/7/2004,-75.625,5.77622985839844,659,25.743,11.219,0,2.26258201364207,0.615693736614083,
8/8/2004,-75.625,5.77622985839844,659,25.973,12.702,0,2.72851560344004,0.614873091425704,
8/9/2004,-75.625,5.77622985839844,659,25.945,11.636,0.069522876,1.97799844639367,0.70873647930026,
8/10/2004,-75.625,5.77622985839844,659,26.687,10.192,0,1.26063258432234,0.744202154182756,
8/11/2004,-75.625,5.77622985839844,659,26.831,11.545,0,1.94409650082222,0.65634405947497,
8/12/2004,-75.625,5.77622985839844,659,26.538,11.487,0,1.6671708643918,0.649474506066277,
8/13/2004,-75.625,5.77622985839844,659,27.163,11.98,0,1.72061410679018,0.656130554537691,
8/14/2004,-75.625,5.77622985839844,659,25.686,10.899,0,1.5738585408934,0.668759070624716,
8/15/2004,-75.625,5.77622985839844,659,27.077,10.97,0.626563836,1.23758358661885,0.726775235058602,
8/16/2004,-75.625,5.77622985839844,659,29.194,9.31400000000002,4.9833252,1.11170456828613,0.747038881159653,
8/17/2004,-75.625,5.77622985839844,659,27.724,12.816,4.986765,1.50201416073032,0.741761372957792,
8/18/2004,-75.625,5.77622985839844,659,26.708,12.05,4.2572052,1.19317014664547,0.783919213052372,
8/19/2004,-75.625,5.77622985839844,659,25.581,12.065,8.2878066,1.27636558867917,0.818879268117104,
8/20/2004,-75.625,5.77622985839844,659,28.679,9.74200000000002,0.4686354,0.902550560182423,0.742618135023235,
8/21/2004,-75.625,5.77622985839844,659,27.351,9.54199999999997,6.95228724,0.922727835068782,0.79367066652881,
8/22/2004,-75.625,5.77622985839844,659,27.396,11.399,2.47879044,1.30206221844257,0.750606328959894,
8/23/2004,-75.625,5.77622985839844,659,30.013,11.487,8.55388332,1.40562484409189,0.780593421872934,
8/24/2004,-75.625,5.77622985839844,659,27.826,11.712,8.4423122928,1.15018110717135,0.840831474214589,
8/25/2004,-75.625,5.77622985839844,659,24.627,10.526,5.46055308,0.883582414572927,0.808586776565839,
8/26/2004,-75.625,5.77622985839844,659,27.165,11.571,7.47070236,1.26011300380174,0.761553988992797,
8/27/2004,-75.625,5.77622985839844,659,28.753,12.234,9.96837624,0.680557741948076,0.804816477726973,
8/28/2004,-75.625,5.77622985839844,659,25.416,12.702,11.0755943424,0.96532117690446,0.815430524793416,
8/29/2004,-75.625,5.77622985839844,659,25.248,12.288,11.2129188264,0.91286224623188,0.839549189732509,
8/30/2004,-75.625,5.77622985839844,659,24.18,11.158,10.59837228,1.15928536006516,0.816919875440729,
8/31/2004,-75.625,5.77622985839844,659,28.089,11.042,7.30933992,1.20059696171062,0.788441579676214,
9/1/2004,-75.625,5.77622985839844,659,27.546,11.552,3.67870104,1.03304436032769,0.771272535098261,
9/2/2004,-75.625,5.77622985839844,659,28.49,10.944,2.676204,1.38489049678152,0.725686389745286,
9/3/2004,-75.625,5.77622985839844,659,29.179,11.305,8.38823112,1.52849541334893,0.741287085881944,
9/4/2004,-75.625,5.77622985839844,659,24.882,13.849,6.6003782904,1.20863144422972,0.863841044275621,
9/5/2004,-75.625,5.77622985839844,659,20.332,14.293,8.99334144,0.756257521891391,0.929310228110152,
9/6/2004,-75.625,5.77622985839844,659,24.247,12.978,10.184665428,1.2023688539186,0.832398662828052,
9/7/2004,-75.625,5.77622985839844,659,23.386,14.398,8.149620888,0.919642581439127,0.900486851361036,
9/8/2004,-75.625,5.77622985839844,659,21.233,14.859,21.2224968864,1.17779636116112,0.917932732280635,
9/9/2004,-75.625,5.77622985839844,659,17.491,11.724,10.665323604,1.00598291944153,0.969128067348936,
9/10/2004,-75.625,5.77622985839844,659,24.469,9.12700000000001,24.6866070528,0.688204889046459,0.881100255811374,
9/11/2004,-75.625,5.77622985839844,659,19.213,13.229,12.3424524,0.95214865075847,0.955928314390502,
9/12/2004,-75.625,5.77622985839844,659,23.372,9.81299999999999,0.3501894168,1.30731002392198,0.805255905682937,
9/13/2004,-75.625,5.77622985839844,659,25.743,10.553,3.131103312,1.29616205823401,0.786594917140234,
9/14/2004,-75.625,5.77622985839844,659,22.936,9.51999999999998,4.231454292,0.798666981366238,0.824498356852322,
9/15/2004,-75.625,5.77622985839844,659,27.737,9.11599999999999,7.8809732928,0.679185305642211,0.847553745315485,
9/16/2004,-75.625,5.77622985839844,659,27.807,12.245,14.8418441496,0.841381140139163,0.807501847458663,
9/17/2004,-75.625,5.77622985839844,659,24.572,13.171,6.1420445136,0.883549843409034,0.851526439566074,
9/18/2004,-75.625,5.77622985839844,659,25.603,9.51100000000002,12.1828058928,0.632260072165496,0.840233987269118,
9/19/2004,-75.625,5.77622985839844,659,26.1,9.94900000000001,9.44137692,0.859017940935788,0.822193202325441,
9/20/2004,-75.625,5.77622985839844,659,26.842,12.783,3.944779668,1.00338615417207,0.785803263732036,
9/21/2004,-75.625,5.77622985839844,659,28.191,10.169,6.93168768,0.803204619984112,0.791964938290569,
9/22/2004,-75.625,5.77622985839844,659,27.713,10.318,4.52499372,1.205237741469,0.774932313195316,
9/23/2004,-75.625,5.77622985839844,659,29.912,10.732,9.59500764,0.990173668432286,0.781686654434605,
9/24/2004,-75.625,5.77622985839844,659,30.175,11.09,6.6553104456,0.768298304789778,0.791401107575522,
9/25/2004,-75.625,5.77622985839844,659,22.04,12.449,5.4227845008,1.10594975979892,0.839341244584642,
9/26/2004,-75.625,5.77622985839844,659,25.16,12.761,20.8465596,0.960951112242217,0.865379080882127,
9/27/2004,-75.625,5.77622985839844,659,25.696,11.737,5.3472491064,1.36622335746575,0.825556622010409,
9/28/2004,-75.625,5.77622985839844,659,20.38,10.861,6.3806514768,0.783537595578147,0.912333245580883,
9/29/2004,-75.625,5.77622985839844,659,19.34,12.901,30.133438344,0.969129672539152,0.941038837331312,
9/30/2004,-75.625,5.77622985839844,659,23.076,12.601,15.458098356,1.04194259434381,0.854786778073024,
10/1/2004,-75.625,5.77622985839844,659,26.752,12.092,7.70759712,0.993674948212708,0.825026853048642,
10/2/2004,-75.625,5.77622985839844,659,29.071,11.068,8.19425232,1.04301808784088,0.803888253473815,
10/3/2004,-75.625,5.77622985839844,659,29.919,12.679,6.8132430792,1.62560047565583,0.805608926586266,
10/4/2004,-75.625,5.77622985839844,659,23.955,13.154,0.2609252784,0.829847731022656,0.826430549877481,
10/5/2004,-75.625,5.77622985839844,659,25.488,10.597,10.20183318,0.748295336662918,0.852604793003489,
10/6/2004,-75.625,5.77622985839844,659,22.376,14.704,17.25883164,0.854694268747302,0.909106564099086,
10/7/2004,-75.625,5.77622985839844,659,23.686,15,25.3646835192,1.15902043588743,0.896863356125737,
10/8/2004,-75.625,5.77622985839844,659,20.718,14.831,7.18745976,0.414982567548736,0.930561111252506,
10/9/2004,-75.625,5.77622985839844,659,21.56,15.253,11.733056496,0.617043657631822,0.925445985384332,
10/10/2004,-75.625,5.77622985839844,659,26.044,12.488,5.4648414504,1.0316117642538,0.848072931952333,
10/11/2004,-75.625,5.77622985839844,659,29.195,9.79599999999999,1.9672393248,1.19281961924557,0.797393074315751,
10/12/2004,-75.625,5.77622985839844,659,21.22,13.578,1.469421648,0.809841885777886,0.907887738222864,
10/13/2004,-75.625,5.77622985839844,659,29.602,11.724,8.33244192,0.952638861394408,0.813448750465668,
10/14/2004,-75.625,5.77622985839844,659,27.63,12.194,3.6443694528,1.08094972593159,0.794452260160034,
10/15/2004,-75.625,5.77622985839844,659,30.201,10.058,1.17073062,0.952549181460097,0.762964598279728,
10/16/2004,-75.625,5.77622985839844,659,29.676,10.765,0.863456832,1.25567098538653,0.757997095320377,
10/17/2004,-75.625,5.77622985839844,659,28.783,11.325,8.4920864256,0.727245060665206,0.812658052755062,
10/18/2004,-75.625,5.77622985839844,659,23.08,13.657,7.8775438608,1.2334346117218,0.904437571193774,
10/19/2004,-75.625,5.77622985839844,659,18.033,11.852,14.354323704,0.862276936261596,0.96590696026966,
10/20/2004,-75.625,5.77622985839844,659,22.88,9.65800000000002,14.788628964,0.742873222877189,0.921594825975183,
10/21/2004,-75.625,5.77622985839844,659,20.105,12.839,9.4971631968,1.35476818663514,0.921753384577622,
10/22/2004,-75.625,5.77622985839844,659,17.581,12.165,24.515814024,0.950377108902412,0.965200594607894,
10/23/2004,-75.625,5.77622985839844,659,18.814,10.227,1.3629914784,1.02180981688309,0.911324589963335,
10/24/2004,-75.625,5.77622985839844,659,24.37,12.827,3.3302284488,0.705508930358598,0.871881830391729,
10/25/2004,-75.625,5.77622985839844,659,17.901,11.168,5.0588630928,0.802126163125982,0.963042512540564,
10/26/2004,-75.625,5.77622985839844,659,26.11,11.466,5.779838916,0.778353829852234,0.885532595415121,
10/27/2004,-75.625,5.77622985839844,659,20.703,14.107,33.76922184,0.515966750153626,0.946886730449458,
10/28/2004,-75.625,5.77622985839844,659,27.965,10.677,11.0893275864,0.572830306566972,0.855386992038296,
10/29/2004,-75.625,5.77622985839844,659,18.667,14.545,12.04976736,0.581880072867795,0.961278352323887,
10/30/2004,-75.625,5.77622985839844,659,27.947,13.535,4.760173872,0.906803196302825,0.839181473269981,
10/31/2004,-75.625,5.77622985839844,659,22.063,13.747,0.6016731984,1.20281665290866,0.846413727047868,
11/1/2004,-75.625,5.77622985839844,659,27.152,12.015,6.03561636,0.913276103459741,0.812600967731235,
11/2/2004,-75.625,5.77622985839844,659,25.889,13.749,8.703231444,0.670591505497839,0.855443975667769,
